"STATION","DATE","TMAX","TMIN","TOBS","WESD","WESF"
"USC00410433","2017-01-06","62","26","26","0.0","0.0"
"USC00410433","2017-01-07","32","16","16","0.0","0.0"
"USC00410433","2017-01-08","41","16","18","0.0","0.0"
"USC00410433","2017-01-09","50","18","42","0.0","0.0"
"USC00410433","2017-01-10","68","42","57","0.0","0.0"
"USC00410433","2017-01-11","76","57","61","0.0","0.0"
"USC00410433","2017-01-12","77","61","65","0.0","0.0"
"USC00410433","2017-01-13","77","65","66","0.0","0.0"
"USC00410433","2017-01-14","74","46","46","0.0","0.0"
"USC00410433","2017-01-15","52","46","51","0.0","0.0"
"USC00410433","2017-01-16","68","51","57","0.0","0.0"
"USC00410433","2017-01-17","66","52","52","0.0","0.0"
"USC00410433","2017-01-18","57","45","46","0.0","0.0"
"USC00410433","2017-01-19","54","46","50","0.0","0.0"
"USC00410433","2017-01-20","68","47","47","0.0","0.0"
"USC00410433","2017-01-21","75","46","55","0.0","0.0"
"USC00410433","2017-01-22","78","55","55","0.0","0.0"
"USC00410433","2017-01-23","66","42","43","0.0","0.0"
"USC00410433","2017-01-24","73","42","51","0.0","0.0"
"USC00410433","2017-01-25","80","51","54","0.0","0.0"
"USC00410433","2017-01-26","66","33","37","0.0","0.0"
"USC00410433","2017-01-27","56","37","37","0.0","0.0"
"USC00410433","2017-01-28","55","37","40","0.0","0.0"
"USC00410433","2017-01-29","59","37","38","0.0","0.0"
"USC00410433","2017-01-30","67","38","49","0.0","0.0"
"USC00410433","2017-01-31","76","40","40","0.0","0.0"
"USC00410433","2017-02-01","76","40","51","0.0","0.0"
"USC00410433","2017-02-02","79","47","47","0.0","0.0"
"USC00410433","2017-02-03","60","42","43","0.0","0.0"
"USC00410433","2017-02-04","50","43","47","0.0","0.0"
"USC00410433","2017-02-05","54","47","54","0.0","0.0"
"USC00410433","2017-02-06","68","54","66","0.0","0.0"
"USC00410433","2017-02-07","76","61","61","0.0","0.0"
"USC00410433","2017-02-08","82","50","57","0.0","0.0"
"USC00410433","2017-02-09","83","40","41","0.0","0.0"
"USC00410433","2017-02-10","66","41","52","0.0","0.0"
"USC00410433","2017-02-11","76","52","66","0.0","0.0"
"USC00410433","2017-02-12","83","65","65","0.0","0.0"
"USC00410433","2017-02-13","75","60","60","0.0","0.0"
"USC00410433","2017-02-14","76","47","47","0.0","0.0"
"USC00410433","2017-02-15","53","39","39","0.0","0.0"
"USC00410433","2017-02-16","62","34","36","0.0","0.0"
"USC00410433","2017-02-17","68","36","49","0.0","0.0"
"USC00410433","2017-02-18","74","49","59","0.0","0.0"
"USC00410433","2017-02-19","85","59","66","0.0","0.0"
"USC00410433","2017-02-20","77","56","56","0.0","0.0"
"USC00410433","2017-02-21","69","48","49","0.0","0.0"
"USC00410433","2017-02-22","78","45","46","0.0","0.0"
"USC00410433","2017-02-23","86","46","56","0.0","0.0"
"USC00410433","2017-02-24","88","56","56","0.0","0.0"
"USC00410433","2017-02-25","77","41","41","0.0","0.0"
"USC00410433","2017-02-26","61","39","45","0.0","0.0"
"USC00410433","2017-02-27","69","45","64","0.0","0.0"
"USC00410433","2017-02-28","80","64","68","0.0","0.0"
"USC00410433","2017-03-01","76","62","62","0.0","0.0"
"USC00410433","2017-03-02","71","45","46","0.0","0.0"
"USC00410433","2017-03-03","65","37","37","0.0","0.0"
"USC00410433","2017-03-04","70","37","54","0.0","0.0"
"USC00410433","2017-03-05","56","52","56","0.0","0.0"
"USC00410433","2017-03-06","72","56","66","0.0","0.0"
"USC00410433","2017-03-07","81","64","64","0.0","0.0"
"USC00410433","2017-03-08","73","57","57","0.0","0.0"
"USC00410433","2017-03-09","75","57","65","0.0","0.0"
"USC00410433","2017-03-10","80","57","58","0.0","0.0"
"USC00410433","2017-03-11","81","58","61","0.0","0.0"
"USC00410433","2017-03-12","64","44","44","0.0","0.0"
"USC00410433","2017-03-13","60","44","47","0.0","0.0"
"USC00410433","2017-03-14","68","37","37","0.0","0.0"
"USC00410433","2017-03-15","71","37","48","0.0","0.0"
"USC00410433","2017-03-16","74","48","57","0.0","0.0"
"USC00410433","2017-03-17","78","57","64","0.0","0.0"
"USC00410433","2017-03-18","80","63","63","0.0","0.0"
"USC00410433","2017-03-19","82","63","63","0.0","0.0"
"USC00410433","2017-03-20","83","61","61","0.0","0.0"
"USC00410433","2017-03-21","83","61","61","0.0","0.0"
"USC00410433","2017-03-22","83","61","65","0.0","0.0"
"USC00410433","2017-03-23","81","63","64","0.0","0.0"
"USC00410433","2017-03-24","82","64","66","0.0","0.0"
"USC00410433","2017-03-25","81","48","48","0.0","0.0"
"USC00410433","2017-03-26","81","48","64","0.0","0.0"
"USC00410433","2017-03-27","84","64","66","0.0","0.0"
"USC00410433","2017-03-28","85","66","68","0.0","0.0"
"USC00410433","2017-03-29","84","58","58","0.0","0.0"
"USC00410433","2017-03-30","81","50","50","0.0","0.0"
"USC00410433","2017-03-31","80","50","56","0.0","0.0"
"USC00410433","2017-04-01","84","56","63","0.0","0.0"
"USC00410433","2017-04-02","73","63","66","0.0","0.0"
"USC00410433","2017-04-03","74","47","47","0.0","0.0"
"USC00410433","2017-04-04","86","47","58","0.0","0.0"
"USC00410433","2017-04-05","87","49","49","0.0","0.0"
"USC00410433","2017-04-06","72","43","43","0.0","0.0"
"USC00410433","2017-04-07","77","43","47","0.0","0.0"
"USC00410433","2017-04-08","78","47","56","0.0","0.0"
"USC00410433","2017-04-09","80","56","64","0.0","0.0"
"USC00410433","2017-04-10","79","64","69","0.0","0.0"
"USC00410433","2017-04-11","78","68","68","0.0","0.0"
"USC00410433","2017-04-12","70","59","59","0.0","0.0"
"USC00410433","2017-04-13","76","59","64","0.0","0.0"
"USC00410433","2017-04-14","80","64","64","0.0","0.0"
"USC00410433","2017-04-15","81","64","65","0.0","0.0"
"USC00410433","2017-04-16","82","65","67","0.0","0.0"
"USC00410433","2017-04-17","81","67","67","0.0","0.0"
"USC00410433","2017-04-18","79","60","61","0.0","0.0"
"USC00410433","2017-04-19","78","61","66","0.0","0.0"
"USC00410433","2017-04-20","83","66","67","0.0","0.0"
"USC00410433","2017-04-21","84","67","69","0.0","0.0"
"USC00410433","2017-04-22","85","60","60","0.0","0.0"
"USC00410433","2017-04-23","61","47","47","0.0","0.0"
"USC00410433","2017-04-24","74","45","45","0.0","0.0"
"USC00410433","2017-04-25","80","45","63","0.0","0.0"
"USC00410433","2017-04-26","87","63","72","0.0","0.0"
"USC00410433","2017-04-27","88","48","49","0.0","0.0"
"USC00410433","2017-04-28","83","49","70","0.0","0.0"
"USC00410433","2017-04-29","92","70","75","0.0","0.0"
"USC00410433","2017-04-30","89","48","48","0.0","0.0"
"USC00410433","2017-05-01","75","48","56","0.0","0.0"
"USC00410433","2017-05-02","88","56","63","0.0","0.0"
"USC00410433","2017-05-03","90","63","70","0.0","0.0"
"USC00410433","2017-05-04","91","57","58","0.0","0.0"
"USC00410433","2017-05-05","76","53","53","0.0","0.0"
"USC00410433","2017-05-06","82","51","51","0.0","0.0"
"USC00410433","2017-05-07","88","51","57","0.0","0.0"
"USC00410433","2017-05-08","87","57","63","0.0","0.0"
"USC00410433","2017-05-09","81","63","65","0.0","0.0"
"USC00410433","2017-05-10","73","65","69","0.0","0.0"
"USC00410433","2017-05-11","79","68","68","0.0","0.0"
"USC00410433","2017-05-12","83","57","58","0.0","0.0"
"USC00410433","2017-05-13","84","58","58","0.0","0.0"
"USC00410433","2017-05-14","87","58","59","0.0","0.0"
"USC00410433","2017-05-15","90","59","66","0.0","0.0"
"USC00410433","2017-05-16","89","66","69","0.0","0.0"
"USC00410433","2017-05-17","84","68","68","0.0","0.0"
"USC00410433","2017-05-18","88","68","73","0.0","0.0"
"USC00410433","2017-05-19","89","72","73","0.0","0.0"
"USC00410433","2017-05-20","90","64","64","0.0","0.0"
"USC00410433","2017-05-21","78","64","68","0.0","0.0"
"USC00410433","2017-05-22","73","58","58","0.0","0.0"
"USC00410433","2017-05-23","71","58","63","0.0","0.0"
"USC00410433","2017-05-24","80","52","52","0.0","0.0"
"USC00410433","2017-05-25","85","52","63","0.0","0.0"
"USC00410433","2017-05-26","90","63","74","0.0","0.0"
"USC00410433","2017-05-27","88","74","75","0.0","0.0"
"USC00410433","2017-05-28","93","72","72","0.0","0.0"
"USC00410433","2017-05-29","89","65","66","0.0","0.0"
"USC00410433","2017-05-30","84","65","65","0.0","0.0"
"USC00410433","2017-05-31","84","65","67","0.0","0.0"
"USC00410433","2017-06-01","83","63","64","0.0","0.0"
"USC00410433","2017-06-02","86","64","71","0.0","0.0"
"USC00410433","2017-06-03","90","71","73","0.0","0.0"
"USC00410433","2017-06-04","87","65","65","0.0","0.0"
"USC00410433","2017-06-05","87","65","65","0.0","0.0"
"USC00410433","2017-06-06","88","65","68","0.0","0.0"
"USC00410433","2017-06-07","88","66","66","0.0","0.0"
"USC00410433","2017-06-08","92","66","68","0.0","0.0"
"USC00410433","2017-06-09","90","68","72","0.0","0.0"
"USC00410433","2017-06-10","87","67","68","0.0","0.0"
"USC00410433","2017-06-11","89","68","71","0.0","0.0"
"USC00410433","2017-06-12","91","71","73","0.0","0.0"
"USC00410433","2017-06-13","93","73","75","0.0","0.0"
"USC00410433","2017-06-14","94","75","76","0.0","0.0"
"USC00410433","2017-06-15","93","74","74","0.0","0.0"
"USC00410433","2017-06-16","96","74","75","0.0","0.0"
"USC00410433","2017-06-17","96","74","74","0.0","0.0"
"USC00410433","2017-06-18","96","74","76","0.0","0.0"
"USC00410433","2017-06-19","97","73","74","0.0","0.0"
"USC00410433","2017-06-20","88","72","72","0.0","0.0"
"USC00410433","2017-06-21","94","70","70","0.0","0.0"
"USC00410433","2017-06-22","94","70","73","0.0","0.0"
"USC00410433","2017-06-23","98","73","75","0.0","0.0"
"USC00410433","2017-06-24","102","75","77",,
"USC00410433","2017-06-25","81","69","72","0.0","0.0"
"USC00410433","2017-06-26","86","70","70","0.0","0.0"
"USC00410433","2017-06-27","89","70","72","0.0","0.0"
"USC00410433","2017-06-28","89","68","71","0.0","0.0"
"USC00410433","2017-06-29","89","71","74","0.0","0.0"
"USC00410433","2017-06-30","95","74","77","0.0","0.0"
"USC00410433","2017-07-01","95","77","78","0.0","0.0"
"USC00410433","2017-07-02","94","75","75","0.0","0.0"
"USC00410433","2017-07-03","97","74","74","0.0","0.0"
"USC00410433","2017-07-04","97","74","76","0.0","0.0"
"USC00410433","2017-07-05","98","76","76","0.0","0.0"
"USC00410433","2017-07-06","98","74","74","0.0","0.0"
"USC00410433","2017-07-07","97","72","72","0.0","0.0"
"USC00410433","2017-07-08","99","71","71","0.0","0.0"
"USC00410433","2017-07-09","98","71","73","0.0","0.0"
"USC00410433","2017-07-10","99","73","74","0.0","0.0"
"USC00410433","2017-07-11","98","74","74","0.0","0.0"
"USC00410433","2017-07-12","99","74","75","0.0","0.0"
"USC00410433","2017-07-13","98","74","74","0.0","0.0"
"USC00410433","2017-07-14","99","73","73","0.0","0.0"
"USC00410433","2017-07-15","98","72","73","0.0","0.0"
"USC00410433","2017-07-16","99","69","69","0.0","0.0"
"USC00410433","2017-07-17","94","69","74","0.0","0.0"
"USC00410433","2017-07-18","95","73","73","0.0","0.0"
"USC00410433","2017-07-19","96","73","74","0.0","0.0"
"USC00410433","2017-07-20","97","74","74","0.0","0.0"
"USC00410433","2017-07-21","99","74","75","0.0","0.0"
"USC00410433","2017-07-22","100","75","75","0.0","0.0"
"USC00410433","2017-07-23","99","75","75","0.0","0.0"
"USC00410433","2017-07-24","100","73","75","0.0","0.0"
"USC00410433","2017-07-25","98","72","75","0.0","0.0"
"USC00410433","2017-07-26","97","75","76","0.0","0.0"
"USC00410433","2017-07-27","99","72","72","0.0","0.0"
"USC00410433","2017-07-28","100","72","73","0.0","0.0"
"USC00410433","2017-07-29","102","73","73","0.0","0.0"
"USC00410433","2017-07-30","104","73","73","0.0","0.0"
"USC00410433","2017-07-31","101","73","75","0.0","0.0"
"USC00410433","2017-08-01","96","70","70","0.0","0.0"
"USC00410433","2017-08-02","98","70","78","0.0","0.0"
"USC00410433","2017-08-03","82","72","72","0.0","0.0"
"USC00410433","2017-08-04","90","71","71","0.0","0.0"
"USC00410433","2017-08-05","96","71","74","0.0","0.0"
"USC00410433","2017-08-06","97","74","76","0.0","0.0"
"USC00410433","2017-08-07","98","68","69","0.0","0.0"
"USC00410433","2017-08-08","80","69","72","0.0","0.0"
"USC00410433","2017-08-09","87","71","72","0.0","0.0"
"USC00410433","2017-08-10","91","71","71","0.0","0.0"
"USC00410433","2017-08-11","96","71","72","0.0","0.0"
"USC00410433","2017-08-12","96","72","76","0.0","0.0"
"USC00410433","2017-08-13","97","75","75","0.0","0.0"
"USC00410433","2017-08-14","97","75","75","0.0","0.0"
"USC00410433","2017-08-15","96","74","74","0.0","0.0"
"USC00410433","2017-08-16","97","74","77","0.0","0.0"
"USC00410433","2017-08-17","97","77","78","0.0","0.0"
"USC00410433","2017-08-18","98","74","75","0.0","0.0"
"USC00410433","2017-08-19","98","74","74","0.0","0.0"
"USC00410433","2017-08-20","99","73","74","0.0","0.0"
"USC00410433","2017-08-21","97","74","76","0.0","0.0"
"USC00410433","2017-08-22","96","73","74","0.0","0.0"
"USC00410433","2017-08-23","98","72","72","0.0","0.0"
"USC00410433","2017-08-24","97","72","74","0.0","0.0"
"USC00410433","2017-08-25","92","73","73","0.0","0.0"
"USC00410433","2017-08-26","86","70","70","0.0","0.0"
"USC00410433","2017-08-27","75","70","70","0.0","0.0"
"USC00410433","2017-08-28","72","66","68","0.0","0.0"
"USC00410433","2017-08-29","81","67","67","0.0","0.0"
"USC00410433","2017-08-30","85","67","69","0.0","0.0"
"USC00410433","2017-08-31","89","65","66","0.0","0.0"
"USC00410433","2017-09-01","90","65","66","0.0","0.0"
"USC00410433","2017-09-02","90","65","65","0.0","0.0"
"USC00410433","2017-09-03","92","65","66","0.0","0.0"
"USC00410433","2017-09-04","89","66","67","0.0","0.0"
"USC00410433","2017-09-05","90","67","68","0.0","0.0"
"USC00410433","2017-09-06","93","68","70","0.0","0.0"
"USC00410433","2017-09-07","83","56","56","0.0","0.0"
"USC00410433","2017-09-08","83","55","55","0.0","0.0"
"USC00410433","2017-09-09","83","55","59","0.0","0.0"
"USC00410433","2017-09-10","84","59","62","0.0","0.0"
"USC00410433","2017-09-11","83","60","62","0.0","0.0"
"USC00410433","2017-09-12","83","58","60","0.0","0.0"
"USC00410433","2017-09-13","90","59","60","0.0","0.0"
"USC00410433","2017-09-14","90","60","71","0.0","0.0"
"USC00410433","2017-09-15","93","71","71","0.0","0.0"
"USC00410433","2017-09-16","91","71","73","0.0","0.0"
"USC00410433","2017-09-17","91","72","72","0.0","0.0"
"USC00410433","2017-09-18","91","72","73","0.0","0.0"
"USC00410433","2017-09-19","94","73","75","0.0","0.0"
"USC00410433","2017-09-20","92","75","75","0.0","0.0"
"USC00410433","2017-09-21","93","75","76","0.0","0.0"
"USC00410433","2017-09-22","93","73","74","0.0","0.0"
"USC00410433","2017-09-23","89","70","72","0.0","0.0"
"USC00410433","2017-09-24","89","72","72","0.0","0.0"
"USC00410433","2017-09-25","89","72","73","0.0","0.0"
"USC00410433","2017-09-26","88","73","74","0.0","0.0"
"USC00410433","2017-09-27","80","70","70","0.0","0.0"
"USC00410433","2017-09-28","81","69","69","0.0","0.0"
"USC00410433","2017-09-29","80","68","68","0.0","0.0"
"USC00410433","2017-09-30","72","63","63","0.0","0.0"
"USC00410433","2017-10-01","83","58","58","0.0","0.0"
"USC00410433","2017-10-02","86","58","66","0.0","0.0"
"USC00410433","2017-10-03","87","66","72","0.0","0.0"
"USC00410433","2017-10-04","82","72","73","0.0","0.0"
"USC00410433","2017-10-05","85","66","66","0.0","0.0"
"USC00410433","2017-10-06","86","64","64","0.0","0.0"
"USC00410433","2017-10-07","85","63","66","0.0","0.0"
"USC00410433","2017-10-08","86","62","62","0.0","0.0"
"USC00410433","2017-10-09","88","62","71","0.0","0.0"
"USC00410433","2017-10-10","90","57","57","0.0","0.0"
"USC00410433","2017-10-11","72","54","54","0.0","0.0"
"USC00410433","2017-10-12","76","54","56","0.0","0.0"
"USC00410433","2017-10-13","86","56","67","0.0","0.0"
"USC00410433","2017-10-14","88","67","72","0.0","0.0"
"USC00410433","2017-10-15","88","71","71","0.0","0.0"
"USC00410433","2017-10-16","75","52","52","0.0","0.0"
"USC00410433","2017-10-17","73","45","46","0.0","0.0"
"USC00410433","2017-10-18","76","45","46","0.0","0.0"
"USC00410433","2017-10-19","81","46","54","0.0","0.0"
"USC00410433","2017-10-20","81","54","63","0.0","0.0"
"USC00410433","2017-10-21","80","63","70","0.0","0.0"
"USC00410433","2017-10-22","86","65","65","0.0","0.0"
"USC00410433","2017-10-23","75","46","46","0.0","0.0"
"USC00410433","2017-10-24","80","46","54","0.0","0.0"
"USC00410433","2017-10-25","74","47","47","0.0","0.0"
"USC00410433","2017-10-26","78","47","47","0.0","0.0"
"USC00410433","2017-10-27","81","47","53","0.0","0.0"
"USC00410433","2017-10-28","60","37","38","0.0","0.0"
"USC00410433","2017-10-29","60","34","34","0.0","0.0"
"USC00410433","2017-10-30","74","34","44","0.0","0.0"
"USC00410433","2017-10-31","78","44","53","0.0","0.0"
"USC00410433","2017-11-01","56","50","52","0.0","0.0"
"USC00410433","2017-11-02","76","52","69","0.0","0.0"
"USC00410433","2017-11-03","82","69","71","0.0","0.0"
"USC00410433","2017-11-04","85","71","71","0.0","0.0"
"USC00410433","2017-11-05","81","69","70","0.0","0.0"
"USC00410433","2017-11-06","83","69","69","0.0","0.0"
"USC00410433","2017-11-07","84","69","69","0.0","0.0"
"USC00410433","2017-11-08","74","49","49","0.0","0.0"
"USC00410433","2017-11-09","50","43","45","0.0","0.0"
"USC00410433","2017-11-10","53","45","50","0.0","0.0"
"USC00410433","2017-11-11","62","50","57","0.0","0.0"
"USC00410433","2017-11-12","72","57","63","0.0","0.0"
"USC00410433","2017-11-13","74","60","60","0.0","0.0"
"USC00410433","2017-11-14","74","60","60","0.0","0.0"
"USC00410433","2017-11-15","76","60","66","0.0","0.0"
"USC00410433","2017-11-16","71","61","62","0.0","0.0"
"USC00410433","2017-11-17","80","62","67","0.0","0.0"
"USC00410433","2017-11-18","82","67","69","0.0","0.0"
"USC00410433","2017-11-19","80","42","42","0.0","0.0"
"USC00410433","2017-11-20","61","37","37","0.0","0.0"
"USC00410433","2017-11-21","66","37","50","0.0","0.0"
"USC00410433","2017-11-22","72","46","46","0.0","0.0"
"USC00410433","2017-11-23","62","34","34","0.0","0.0"
"USC00410433","2017-11-24","68","34","41","0.0","0.0"
"USC00410433","2017-11-25","74","41","47","0.0","0.0"
"USC00410433","2017-11-26","76","47","52","0.0","0.0"
"USC00410433","2017-11-27","74","50","50","0.0","0.0"
"USC00410433","2017-11-28","73","50","53","0.0","0.0"
"USC00410433","2017-11-29","76","52","52","0.0","0.0"
"USC00410433","2017-11-30","70","42","43","0.0","0.0"
"USC00410433","2017-12-01","72","43","51","0.0","0.0"
"USC00410433","2017-12-02","74","49","49","0.0","0.0"
"USC00410433","2017-12-03","76","49","62","0.0","0.0"
"USC00410433","2017-12-04","72","62","68","0.0","0.0"
"USC00410433","2017-12-05","81","50","50","0.0","0.0"
"USC00410433","2017-12-06","69","38","38","0.0","0.0"
"USC00410433","2017-12-07","40","37","40","0.0","0.0"
"USC00410433","2017-12-08","43","27","27","0.1","0.1"
"USC00410433","2017-12-09","48","27","34","0.0","0.0"
"USC00410433","2017-12-10","63","32","36","0.0","0.0"
"USC00410433","2017-12-11","66","36","43","0.0","0.0"
"USC00410433","2017-12-12","71","43","46","0.0","0.0"
"USC00410433","2017-12-13","61","35","35","0.0","0.0"
"USC00410433","2017-12-14","60","35","43","0.0","0.0"
"USC00410433","2017-12-15","61","43","44","0.0","0.0"
"USC00410433","2017-12-16","57","37","42","0.0","0.0"
"USC00410433","2017-12-17","50","42","44","0.0","0.0"
"USC00410433","2017-12-18","57","44","49","0.0","0.0"
"USC00410433","2017-12-19","61","49","60","0.0","0.0"
"USC00410433","2017-12-20","66","48","48","0.0","0.0"
"USC00410433","2017-12-21","70","44","44","0.0","0.0"
"USC00410433","2017-12-22","76","44","67","0.0","0.0"
"USC00410433","2017-12-23","68","36","36","0.0","0.0"
"USC00410433","2017-12-24","54","36","39","0.0","0.0"
